i x t
9 9.0700001e-01 -7.4457127e-01
10 9.0700001e-01 -7.3791891e-01
11 9.0700001e-01 -7.4191189e-01
12 9.0700001e-01 -7.4115020e-01
13 9.0700001e-01 -7.3676687e-01
14 9.0700001e-01 -7.4632198e-01
15 9.0700001e-01 -7.5459772e-01
16 9.0700001e-01 -7.4112594e-01
17 9.0700001e-01 -7.3813647e-01
18 9.0700001e-01 -7.5441676e-01
19 9.0700001e-01 -7.5462264e-01
20 9.0700001e-01 -7.4580646e-01
1 9.0799999e-01 -7.1533209e-01
2 9.0799999e-01 -7.1044296e-01
3 9.0799999e-01 -7.0915496e-01
4 9.0799999e-01 -7.1574324e-01
5 9.0799999e-01 -7.0696563e-01
6 9.0799999e-01 -7.0729083e-01
7 9.0799999e-01 -7.1243501e-01
8 9.0799999e-01 -7.1004933e-01
9 9.0799999e-01 -7.0692939e-01
10 9.0799999e-01 -7.1502781e-01
11 9.0799999e-01 -7.0290589e-01
12 9.0799999e-01 -7.1898276e-01
13 9.0799999e-01 -7.1063429e-01
14 9.0799999e-01 -7.1377760e-01
15 9.0799999e-01 -7.0834476e-01
16 9.0799999e-01 -7.1262556e-01
17 9.0799999e-01 -7.0994329e-01
18 9.0799999e-01 -7.1505421e-01
19 9.0799999e-01 -7.1660858e-01
20 9.0799999e-01 -7.1331221e-01
1 9.0899998e-01 -6.7952543e-01
2 9.0899998e-01 -6.6971141e-01
3 9.0899998e-01 -6.7837387e-01
4 9.0899998e-01 -6.7168874e-01
5 9.0899998e-01 -6.7102015e-01
6 9.0899998e-01 -6.7794085e-01
7 9.0899998e-01 -6.7277116e-01
8 9.0899998e-01 -6.7537463e-01
9 9.0899998e-01 -6.7766327e-01
10 9.0899998e-01 -6.8915015e-01
11 9.0899998e-01 -6.8188965e-01
12 9.0899998e-01 -6.8118787e-01
13 9.0899998e-01 -6.7286372e-01
14 9.0899998e-01 -6.7258745e-01
15 9.0899998e-01 -6.8072784e-01
16 9.0899998e-01 -6.8248731e-01
17 9.0899998e-01 -6.8582904e-01
18 9.0899998e-01 -6.7674887e-01
19 9.0899998e-01 -6.7724079e-01
20 9.0899998e-01 -6.8498290e-01
1 9.1000003e-01 -6.4622903e-01
2 9.1000003e-01 -6.3852817e-01
3 9.1000003e-01 -6.3841164e-01
4 9.1000003e-01 -6.4838666e-01
5 9.1000003e-01 -6.3557750e-01
6 9.1000003e-01 -6.3537359e-01
7 9.1000003e-01 -6.3829994e-01
8 9.1000003e-01 -6.3981557e-01
9 9.1000003e-01 -6.3748974e-01
10 9.1000003e-01 -6.4337498e-01
11 9.1000003e-01 -6.4653689e-01
12 9.1000003e-01 -6.3602751e-01
13 9.1000003e-01 -6.3792789e-01
14 9.1000003e-01 -6.3743776e-01
15 9.1000003e-01 -6.4433205e-01
16 9.1000003e-01 -6.3560390e-01
17 9.1000003e-01 -6.3514572e-01
18 9.1000003e-01 -6.5090287e-01
19 9.1000003e-01 -6.3782626e-01
20 9.1000003e-01 -6.3388360e-01
1 9.1100001e-01 -6.0226268e-01
2 9.1100001e-01 -6.0167646e-01
3 9.1100001e-01 -6.0799009e-01
4 9.1100001e-01 -6.1371219e-01
5 9.1100001e-01 -6.0498679e-01
6 9.1100001e-01 -6.0070986e-01
7 9.1100001e-01 -6.0429913e-01
8 9.1100001e-01 -5.9321773e-01
9 9.1100001e-01 -6.0151625e-01
10 9.1100001e-01 -6.0381490e-01
11 9.1100001e-01 -6.0886955e-01
12 9.1100001e-01 -6.0080361e-01
13 9.1100001e-01 -6.0486710e-01
14 9.1100001e-01 -6.0551625e-01
15 9.1100001e-01 -6.0649455e-01
16 9.1100001e-01 -6.0558194e-01
17 9.1100001e-01 -6.0077363e-01
18 9.1100001e-01 -5.8959973e-01
19 9.1100001e-01 -6.0642236e-01
20 9.1100001e-01 -5.9137285e-01
1 9.1200000e-01 -5.7270867e-01
2 9.1200000e-01 -5.6794363e-01
3 9.1200000e-01 -5.6552118e-01
4 9.1200000e-01 -5.7326066e-01
5 9.1200000e-01 -5.6985384e-01
6 9.1200000e-01 -5.6281698e-01
7 9.1200000e-01 -5.6619537e-01
8 9.1200000e-01 -5.6158751e-01
9 9.1200000e-01 -5.6700265e-01
10 9.1200000e-01 -5.6001902e-01
11 9.1200000e-01 -5.6474131e-01
12 9.1200000e-01 -5.5982077e-01
13 9.1200000e-01 -5.6042331e-01
14 9.1200000e-01 -5.6676579e-01
15 9.1200000e-01 -5.6279957e-01
16 9.1200000e-01 -5.6312758e-01
17 9.1200000e-01 -5.5404210e-01
18 9.1200000e-01 -5.6016535e-01
19 9.1200000e-01 -5.6577545e-01
20 9.1200000e-01 -5.6650376e-01
1 9.1299999e-01 -5.2617466e-01
2 9.1299999e-01 -5.1528728e-01
3 9.1299999e-01 -5.1573902e-01
4 9.1299999e-01 -5.2338195e-01
5 9.1299999e-01 -5.2112502e-01
6 9.1299999e-01 -5.2449471e-01
7 9.1299999e-01 -5.2201706e-01
8 9.1299999e-01 -5.2507597e-01
9 9.1299999e-01 -5.1836836e-01
10 9.1299999e-01 -5.1848018e-01
11 9.1299999e-01 -5.2898920e-01
12 9.1299999e-01 -5.2521455e-01
13 9.1299999e-01 -5.1877260e-01
14 9.1299999e-01 -5.2827853e-01
15 9.1299999e-01 -5.2551156e-01
16 9.1299999e-01 -5.2225673e-01
17 9.1299999e-01 -5.2822852e-01
18 9.1299999e-01 -5.2811074e-01
19 9.1299999e-01 -5.2016139e-01
20 9.1299999e-01 -5.3127646e-01
1 9.1399997e-01 -4.7833318e-01
2 9.1399997e-01 -4.8384929e-01
3 9.1399997e-01 -4.9159163e-01
4 9.1399997e-01 -4.7814649e-01
5 9.1399997e-01 -4.8026752e-01
6 9.1399997e-01 -4.7423205e-01
7 9.1399997e-01 -4.7979736e-01
8 9.1399997e-01 -4.7845554e-01
9 9.1399997e-01 -4.8343739e-01
10 9.1399997e-01 -4.6981835e-01
11 9.1399997e-01 -4.7713721e-01
12 9.1399997e-01 -4.8525891e-01
13 9.1399997e-01 -4.8168239e-01
14 9.1399997e-01 -4.7854510e-01
15 9.1399997e-01 -4.8391587e-01
16 9.1399997e-01 -4.8527682e-01
17 9.1399997e-01 -4.7686851e-01
18 9.1399997e-01 -4.8837298e-01
19 9.1399997e-01 -4.7413927e-01
20 9.1399997e-01 -4.7374722e-01
1 9.1500002e-01 -4.4424489e-01
2 9.1500002e-01 -4.4210869e-01
3 9.1500002e-01 -4.3471694e-01
4 9.1500002e-01 -4.3934730e-01
5 9.1500002e-01 -4.3198752e-01
6 9.1500002e-01 -4.3423688e-01
7 9.1500002e-01 -4.3808031e-01
8 9.1500002e-01 -4.3446317e-01
9 9.1500002e-01 -4.3129507e-01
10 9.1500002e-01 -4.3324518e-01
11 9.1500002e-01 -4.4390345e-01
12 9.1500002e-01 -4.3265158e-01
13 9.1500002e-01 -4.3300673e-01
14 9.1500002e-01 -4.2931217e-01
15 9.1500002e-01 -4.2667854e-01
16 9.1500002e-01 -4.3080616e-01
17 9.1500002e-01 -4.3730146e-01
18 9.1500002e-01 -4.4078889e-01
19 9.1500002e-01 -4.5135701e-01
20 9.1500002e-01 -4.3676198e-01
1 9.1600001e-01 -3.9654589e-01
2 9.1600001e-01 -3.9016905e-01
3 9.1600001e-01 -3.9261046e-01
4 9.1600001e-01 -3.9418179e-01
5 9.1600001e-01 -3.9046153e-01
6 9.1600001e-01 -3.9247590e-01
7 9.1600001e-01 -3.8453719e-01
8 9.1600001e-01 -3.7889412e-01
9 9.1600001e-01 -3.9633456e-01
10 9.1600001e-01 -3.8564816e-01
11 9.1600001e-01 -3.9555973e-01
12 9.1600001e-01 -3.9809772e-01
13 9.1600001e-01 -3.9550778e-01
14 9.1600001e-01 -3.8781327e-01
15 9.1600001e-01 -3.8452846e-01
16 9.1600001e-01 -3.8758096e-01
17 9.1600001e-01 -3.8975123e-01
18 9.1600001e-01 -3.9208275e-01
19 9.1600001e-01 -3.9386252e-01
20 9.1600001e-01 -3.9765677e-01
1 9.1700000e-01 -3.3972365e-01
2 9.1700000e-01 -3.4541416e-01
3 9.1700000e-01 -3.4429428e-01
4 9.1700000e-01 -3.4808868e-01
5 9.1700000e-01 -3.4780446e-01
6 9.1700000e-01 -3.5036513e-01
7 9.1700000e-01 -3.4439605e-01
8 9.1700000e-01 -3.4915087e-01
9 9.1700000e-01 -3.4503213e-01
10 9.1700000e-01 -3.3967456e-01
11 9.1700000e-01 -3.5030556e-01
12 9.1700000e-01 -3.3992612e-01
13 9.1700000e-01 -3.3886245e-01
14 9.1700000e-01 -3.4980708e-01
15 9.1700000e-01 -3.4686232e-01
16 9.1700000e-01 -3.4428805e-01
17 9.1700000e-01 -3.4392574e-01
18 9.1700000e-01 -3.5357356e-01
19 9.1700000e-01 -3.4646448e-01
20 9.1700000e-01 -3.3433086e-01
1 9.1799998e-01 -3.0769426e-01
2 9.1799998e-01 -2.9969931e-01
3 9.1799998e-01 -2.9545045e-01
4 9.1799998e-01 -2.9329202e-01
5 9.1799998e-01 -2.9686964e-01
6 9.1799998e-01 -2.9715508e-01
7 9.1799998e-01 -2.9251552e-01
8 9.1799998e-01 -2.9309866e-01
9 9.1799998e-01 -3.0464426e-01
10 9.1799998e-01 -2.9185760e-01
11 9.1799998e-01 -2.9827532e-01
12 9.1799998e-01 -2.9162335e-01
13 9.1799998e-01 -2.9941863e-01
14 9.1799998e-01 -3.0580044e-01
15 9.1799998e-01 -3.0094597e-01
16 9.1799998e-01 -2.9089409e-01
17 9.1799998e-01 -3.0895114e-01
18 9.1799998e-01 -2.9616553e-01
19 9.1799998e-01 -3.0225253e-01
20 9.1799998e-01 -2.9676566e-01
1 9.1900003e-01 -2.4636899e-01
2 9.1900003e-01 -2.4381775e-01
3 9.1900003e-01 -2.4960943e-01
4 9.1900003e-01 -2.4221876e-01
5 9.1900003e-01 -2.4550448e-01
6 9.1900003e-01 -2.4778570e-01
7 9.1900003e-01 -2.5851169e-01
8 9.1900003e-01 -2.5026205e-01
9 9.1900003e-01 -2.5080380e-01
10 9.1900003e-01 -2.4678583e-01
11 9.1900003e-01 -2.3877347e-01
12 9.1900003e-01 -2.5429109e-01
13 9.1900003e-01 -2.5115180e-01
14 9.1900003e-01 -2.4663617e-01
15 9.1900003e-01 -2.5874618e-01
16 9.1900003e-01 -2.4684021e-01
17 9.1900003e-01 -2.4154973e-01
18 9.1900003e-01 -2.6072010e-01
19 9.1900003e-01 -2.5076106e-01
20 9.1900003e-01 -2.5447905e-01
1 9.2000002e-01 -1.9584289e-01
2 9.2000002e-01 -1.8949477e-01
3 9.2000002e-01 -2.0123856e-01
4 9.2000002e-01 -1.9889770e-01
5 9.2000002e-01 -2.0642222e-01
6 9.2000002e-01 -1.9303043e-01
7 9.2000002e-01 -1.9299544e-01
8 9.2000002e-01 -1.9407141e-01
9 9.2000002e-01 -1.9675824e-01
10 9.2000002e-01 -1.9790486e-01
11 9.2000002e-01 -2.0061317e-01
12 9.2000002e-01 -1.9953932e-01
13 9.2000002e-01 -1.9535716e-01
14 9.2000002e-01 -1.9219927e-01
15 9.2000002e-01 -1.9596699e-01
16 9.2000002e-01 -1.9308257e-01
17 9.2000002e-01 -2.0102209e-01
18 9.2000002e-01 -2.0940456e-01
19 9.2000002e-01 -1.9357923e-01
20 9.2000002e-01 -1.9359532e-01
1 9.2100000e-01 -1.5525386e-01
2 9.2100000e-01 -1.4904243e-01
3 9.2100000e-01 -1.5367582e-01
4 9.2100000e-01 -1.5351309e-01
5 9.2100000e-01 -1.4041905e-01
6 9.2100000e-01 -1.5300860e-01
7 9.2100000e-01 -1.4570598e-01
8 9.2100000e-01 -1.4770043e-01
9 9.2100000e-01 -1.3802585e-01
10 9.2100000e-01 -1.4829849e-01
11 9.2100000e-01 -1.4188634e-01
12 9.2100000e-01 -1.5262240e-01
13 9.2100000e-01 -1.4334142e-01
14 9.2100000e-01 -1.4712143e-01
15 9.2100000e-01 -1.4882526e-01
16 9.2100000e-01 -1.4707233e-01
17 9.2100000e-01 -1.4806393e-01
18 9.2100000e-01 -1.5143141e-01
19 9.2100000e-01 -1.4129989e-01
20 9.2100000e-01 -1.4419012e-01
1 9.2199999e-01 -9.4901286e-02
2 9.2199999e-01 -1.0388277e-01
3 9.2199999e-01 -9.7308114e-02
4 9.2199999e-01 -1.0103929e-01
5 9.2199999e-01 -1.0354365e-01
6 9.2199999e-01 -1.0327069e-01
7 9.2199999e-01 -9.9392802e-02
8 9.2199999e-01 -9.6988745e-02
9 9.2199999e-01 -9.7684674e-02
10 9.2199999e-01 -9.6665390e-02
11 9.2199999e-01 -9.2310354e-02
12 9.2199999e-01 -9.6655436e-02
13 9.2199999e-01 -9.5842935e-02
14 9.2199999e-01 -8.9550391e-02
15 9.2199999e-01 -9.7996682e-02
16 9.2199999e-01 -9.9475048e-02
17 9.2199999e-01 -9.9637784e-02
18 9.2199999e-01 -9.1917001e-02
19 9.2199999e-01 -1.0204393e-01
20 9.2199999e-01 -1.0390753e-01
1 9.2299998e-01 -3.9287571e-02
2 9.2299998e-01 -4.6630535e-02
3 9.2299998e-01 -5.2568529e-02
4 9.2299998e-01 -4.5468844e-02
5 9.2299998e-01 -4.6643421e-02
6 9.2299998e-01 -4.5614369e-02
7 9.2299998e-01 -4.4562738e-02
8 9.2299998e-01 -4.5746282e-02
9 9.2299998e-01 -4.6894431e-02
10 9.2299998e-01 -4.5723543e-02
11 9.2299998e-01 -5.0758678e-02
12 9.2299998e-01 -4.3434620e-02
13 9.2299998e-01 -5.1968340e-02
14 9.2299998e-01 -5.1526628e-02
15 9.2299998e-01 -4.3538220e-02
16 9.2299998e-01 -5.0626680e-02
17 9.2299998e-01 -4.1612778e-02
18 9.2299998e-01 -4.8844095e-02
19 9.2299998e-01 -4.5386687e-02
20 9.2299998e-01 -4.1805662e-02
1 9.2400002e-01 1.1167253e-02
2 9.2400002e-01 9.0667401e-03
3 9.2400002e-01 4.9830787e-03
4 9.2400002e-01 3.2825300e-03
5 9.2400002e-01 4.1184714e-03
6 9.2400002e-01 1.2770439e-02
7 9.2400002e-01 1.1121329e-02
8 9.2400002e-01 8.4503926e-03
9 9.2400002e-01 2.7828084e-03
10 9.2400002e-01 8.7721953e-03
11 9.2400002e-01 3.9583622e-03
12 9.2400002e-01 1.0737903e-02
13 9.2400002e-01 7.0145386e-03
14 9.2400002e-01 4.8325476e-03
15 9.2400002e-01 4.8971234e-04
16 9.2400002e-01 7.8576272e-03
17 9.2400002e-01 -3.6067714e-03
18 9.2400002e-01 9.1073094e-03
19 9.2400002e-01 -5.4496937e-03
20 9.2400002e-01 7.4705314e-03
1 9.2500001e-01 6.4819232e-02
2 9.2500001e-01 5.5340245e-02
3 9.2500001e-01 6.1836317e-02
4 9.2500001e-01 5.7135165e-02
5 9.2500001e-01 5.9046466e-02
6 9.2500001e-01 5.4408714e-02
7 9.2500001e-01 5.6632403e-02
8 9.2500001e-01 6.0901314e-02
9 9.2500001e-01 5.4438516e-02
10 9.2500001e-01 6.0242746e-02
11 9.2500001e-01 5.3345863e-02
12 9.2500001e-01 6.1031044e-02
13 9.2500001e-01 5.7658821e-02
14 9.2500001e-01 5.7559539e-02
15 9.2500001e-01 6.2035274e-02
16 9.2500001e-01 5.7153612e-02
17 9.2500001e-01 6.6938303e-02
18 9.2500001e-01 5.3780768e-02
19 9.2500001e-01 6.1618369e-02
20 9.2500001e-01 6.4583287e-02
1 9.2600000e-01 1.1290142e-01
2 9.2600000e-01 1.0705230e-01
3 9.2600000e-01 1.1314271e-01
4 9.2600000e-01 1.1494198e-01
5 9.2600000e-01 1.1344868e-01
6 9.2600000e-01 1.1424204e-01
7 9.2600000e-01 1.1058120e-01
8 9.2600000e-01 1.1189765e-01
9 9.2600000e-01 1.1144669e-01
10 9.2600000e-01 1.1362258e-01
11 9.2600000e-01 1.1759551e-01
12 9.2600000e-01 1.0824084e-01
13 9.2600000e-01 1.0688616e-01
14 9.2600000e-01 1.1486606e-01
15 9.2600000e-01 1.1008731e-01
16 9.2600000e-01 1.2025805e-01
17 9.2600000e-01 1.0809410e-01
18 9.2600000e-01 1.0914835e-01
19 9.2600000e-01 1.0820275e-01
20 9.2600000e-01 1.0844184e-01
1 9.2699999e-01 1.5252861e-01
2 9.2699999e-01 1.6142498e-01
3 9.2699999e-01 1.6320838e-01
4 9.2699999e-01 1.7097472e-01
5 9.2699999e-01 1.6106600e-01
6 9.2699999e-01 1.6820610e-01
7 9.2699999e-01 1.6277792e-01
8 9.2699999e-01 1.6104573e-01
9 9.2699999e-01 1.6318569e-01
10 9.2699999e-01 1.5988007e-01
11 9.2699999e-01 1.5751448e-01
12 9.2699999e-01 1.6439669e-01
13 9.2699999e-01 1.6788302e-01
14 9.2699999e-01 1.6376749e-01
15 9.2699999e-01 1.5805878e-01
16 9.2699999e-01 1.5886280e-01
17 9.2699999e-01 1.6402866e-01
18 9.2699999e-01 1.6955701e-01
19 9.2699999e-01 1.6974172e-01
20 9.2699999e-01 1.6537258e-01
1 9.2799997e-01 2.1558158e-01
2 9.2799997e-01 2.1958655e-01
3 9.2799997e-01 2.1850030e-01
4 9.2799997e-01 2.1377695e-01
5 9.2799997e-01 2.0735492e-01
6 9.2799997e-01 2.1736550e-01
7 9.2799997e-01 2.1578345e-01
8 9.2799997e-01 2.1683486e-01
9 9.2799997e-01 2.1686272e-01
10 9.2799997e-01 2.1708709e-01
11 9.2799997e-01 2.0860638e-01
12 9.2799997e-01 2.1424130e-01
13 9.2799997e-01 2.1636876e-01
14 9.2799997e-01 2.1896730e-01
15 9.2799997e-01 2.2013903e-01
16 9.2799997e-01 2.1346572e-01
17 9.2799997e-01 2.1955515e-01
18 9.2799997e-01 2.2150655e-01
19 9.2799997e-01 2.1772669e-01
20 9.2799997e-01 2.1592109e-01
1 9.2900002e-01 2.6681969e-01
2 9.2900002e-01 2.7196544e-01
3 9.2900002e-01 2.6445314e-01
4 9.2900002e-01 2.6854733e-01
5 9.2900002e-01 2.6526761e-01
6 9.2900002e-01 2.7061254e-01
7 9.2900002e-01 2.7431697e-01
8 9.2900002e-01 2.6500419e-01
9 9.2900002e-01 2.6629972e-01
10 9.2900002e-01 2.6176700e-01
11 9.2900002e-01 2.6894319e-01
12 9.2900002e-01 2.6907018e-01
13 9.2900002e-01 2.6815820e-01
14 9.2900002e-01 2.7310461e-01
15 9.2900002e-01 2.6888952e-01
16 9.2900002e-01 2.6881075e-01
17 9.2900002e-01 2.7480501e-01
18 9.2900002e-01 2.6263422e-01
19 9.2900002e-01 2.7113381e-01
20 9.2900002e-01 2.7510363e-01
1 9.3000001e-01 3.2013711e-01
2 9.3000001e-01 3.2781079e-01
3 9.3000001e-01 3.2221013e-01
4 9.3000001e-01 3.2168853e-01
5 9.3000001e-01 3.2527894e-01
6 9.3000001e-01 3.2891569e-01
7 9.3000001e-01 3.2769445e-01
8 9.3000001e-01 3.2140294e-01
9 9.3000001e-01 3.1800091e-01
10 9.3000001e-01 3.1743655e-01
11 9.3000001e-01 3.1417155e-01
12 9.3000001e-01 3.2433447e-01
13 9.3000001e-01 3.2464403e-01
14 9.3000001e-01 3.2777935e-01
15 9.3000001e-01 3.1607607e-01
16 9.3000001e-01 3.1673321e-01
17 9.3000001e-01 3.2031608e-01
18 9.3000001e-01 3.2421628e-01
19 9.3000001e-01 3.1876814e-01
20 9.3000001e-01 3.1794459e-01
1 9.3099999e-01 3.6794835e-01
2 9.3099999e-01 3.7267274e-01
3 9.3099999e-01 3.7355366e-01
4 9.3099999e-01 3.7355742e-01
5 9.3099999e-01 3.7004766e-01
6 9.3099999e-01 3.7897158e-01
7 9.3099999e-01 3.6984640e-01
8 9.3099999e-01 3.7289917e-01
9 9.3099999e-01 3.7228343e-01
10 9.3099999e-01 3.7159422e-01
11 9.3099999e-01 3.7443280e-01
12 9.3099999e-01 3.7000522e-01
13 9.3099999e-01 3.7025857e-01
14 9.3099999e-01 3.6786631e-01
15 9.3099999e-01 3.6813349e-01
16 9.3099999e-01 3.7512350e-01
17 9.3099999e-01 3.7025931e-01
18 9.3099999e-01 3.7388545e-01
19 9.3099999e-01 3.7334359e-01
20 9.3099999e-01 3.7287709e-01
1 9.3199998e-01 4.2418358e-01
2 9.3199998e-01 4.2252478e-01
3 9.3199998e-01 4.2373401e-01
4 9.3199998e-01 4.2340413e-01
5 9.3199998e-01 4.2357123e-01
6 9.3199998e-01 4.2638817e-01
7 9.3199998e-01 4.2410997e-01
8 9.3199998e-01 4.2258742e-01
9 9.3199998e-01 4.2237428e-01
10 9.3199998e-01 4.1744182e-01
11 9.3199998e-01 4.2682108e-01
12 9.3199998e-01 4.1816336e-01
13 9.3199998e-01 4.1968247e-01
14 9.3199998e-01 4.2396981e-01
15 9.3199998e-01 4.2211324e-01
16 9.3199998e-01 4.1959968e-01
17 9.3199998e-01 4.2499894e-01
18 9.3199998e-01 4.2562824e-01
19 9.3199998e-01 4.1896152e-01
20 9.3199998e-01 4.1575393e-01
1 9.3300003e-01 4.6993762e-01
2 9.3300003e-01 4.7477615e-01
3 9.3300003e-01 4.6993041e-01
4 9.3300003e-01 4.7195262e-01
5 9.3300003e-01 4.7593728e-01
6 9.3300003e-01 4.7533035e-01
7 9.3300003e-01 4.6959049e-01
8 9.3300003e-01 4.7107935e-01
9 9.3300003e-01 4.7162548e-01
10 9.3300003e-01 4.6919397e-01
11 9.3300003e-01 4.7690210e-01
12 9.3300003e-01 4.7258762e-01
13 9.3300003e-01 4.7092080e-01
14 9.3300003e-01 4.6974486e-01
15 9.3300003e-01 4.7050101e-01
16 9.3300003e-01 4.7353038e-01
17 9.3300003e-01 4.7056523e-01
18 9.3300003e-01 4.7501624e-01
19 9.3300003e-01 4.7188124e-01
20 9.3300003e-01 4.7405285e-01
1 9.3400002e-01 5.1918167e-01
2 9.3400002e-01 5.2304709e-01
3 9.3400002e-01 5.2563012e-01
4 9.3400002e-01 5.1830894e-01
5 9.3400002e-01 5.1791602e-01
6 9.3400002e-01 5.1900434e-01
7 9.3400002e-01 5.2378124e-01
8 9.3400002e-01 5.1749492e-01
9 9.3400002e-01 5.1839221e-01
10 9.3400002e-01 5.2166152e-01
11 9.3400002e-01 5.1800627e-01
12 9.3400002e-01 5.1614654e-01
13 9.3400002e-01 5.1746893e-01
14 9.3400002e-01 5.1684678e-01
15 9.3400002e-01 5.2254796e-01
16 9.3400002e-01 5.2377278e-01
17 9.3400002e-01 5.1720542e-01
18 9.3400002e-01 5.2004784e-01
19 9.3400002e-01 5.2052855e-01
20 9.3400002e-01 5.1966721e-01
1 9.3500000e-01 5.6708509e-01
2 9.3500000e-01 5.6124115e-01
3 9.3500000e-01 5.6576163e-01
4 9.3500000e-01 5.6857193e-01
5 9.3500000e-01 5.6391734e-01
6 9.3500000e-01 5.6066012e-01
7 9.3500000e-01 5.6840336e-01
8 9.3500000e-01 5.7027882e-01
9 9.3500000e-01 5.6487966e-01
10 9.3500000e-01 5.6732929e-01
11 9.3500000e-01 5.6081253e-01
12 9.3500000e-01 5.6726933e-01
13 9.3500000e-01 5.6742120e-01
14 9.3500000e-01 5.7128799e-01
15 9.3500000e-01 5.6976169e-01
16 9.3500000e-01 5.7314986e-01
17 9.3500000e-01 5.6529945e-01
18 9.3500000e-01 5.6691909e-01
19 9.3500000e-01 5.6534624e-01
20 9.3500000e-01 5.6705278e-01
1 9.3599999e-01 6.1240560e-01
2 9.3599999e-01 6.1013544e-01
3 9.3599999e-01 6.1390048e-01
4 9.3599999e-01 6.1394060e-01
5 9.3599999e-01 6.1148524e-01
6 9.3599999e-01 6.1102974e-01
7 9.3599999e-01 6.1119682e-01
8 9.3599999e-01 6.1254174e-01
9 9.3599999e-01 6.1269754e-01
10 9.3599999e-01 6.1157191e-01
11 9.3599999e-01 6.1120707e-01
12 9.3599999e-01 6.1141741e-01
13 9.3599999e-01 6.0891199e-01
14 9.3599999e-01 6.1106277e-01
15 9.3599999e-01 6.1845070e-01
16 9.3599999e-01 6.1204612e-01
17 9.3599999e-01 6.0999781e-01
18 9.3599999e-01 6.1436278e-01
19 9.3599999e-01 6.1224419e-01
20 9.3599999e-01 6.1017472e-01
1 9.3699998e-01 6.5565896e-01
2 9.3699998e-01 6.5568489e-01
3 9.3699998e-01 6.5420800e-01
4 9.3699998e-01 6.6129369e-01
5 9.3699998e-01 6.5764421e-01
6 9.3699998e-01 6.5580219e-01
7 9.3699998e-01 6.5565747e-01
8 9.3699998e-01 6.5622616e-01
9 9.3699998e-01 6.5966439e-01
10 9.3699998e-01 6.5495390e-01
11 9.3699998e-01 6.5575409e-01
12 9.3699998e-01 6.5491593e-01
13 9.3699998e-01 6.5914464e-01
14 9.3699998e-01 6.5350944e-01
15 9.3699998e-01 6.5266246e-01
16 9.3699998e-01 6.5753078e-01
17 9.3699998e-01 6.5171802e-01
18 9.3699998e-01 6.5700501e-01
19 9.3699998e-01 6.5524650e-01
20 9.3699998e-01 6.5987164e-01
1 9.3800002e-01 7.0014465e-01
2 9.3800002e-01 6.9810081e-01
3 9.3800002e-01 6.9996965e-01
4 9.3800002e-01 7.0121002e-01
5 9.3800002e-01 6.9694853e-01
6 9.3800002e-01 6.9980866e-01
7 9.3800002e-01 6.9842440e-01
8 9.3800002e-01 6.9793344e-01
9 9.3800002e-01 6.9874483e-01
10 9.3800002e-01 6.9861120e-01
11 9.3800002e-01 6.9978058e-01
12 9.3800002e-01 7.0137107e-01
13 9.3800002e-01 6.9672471e-01
14 9.3800002e-01 7.0115107e-01
15 9.3800002e-01 6.9747484e-01
16 9.3800002e-01 6.9753402e-01
17 9.3800002e-01 6.9885719e-01
18 9.3800002e-01 7.0209360e-01
19 9.3800002e-01 6.9821686e-01
20 9.3800002e-01 7.0002759e-01
1 9.3900001e-01 7.3639315e-01
2 9.3900001e-01 7.3884183e-01
3 9.3900001e-01 7.3630524e-01
4 9.3900001e-01 7.3992920e-01
5 9.3900001e-01 7.3929840e-01
6 9.3900001e-01 7.3995596e-01
7 9.3900001e-01 7.4065423e-01
8 9.3900001e-01 7.3849612e-01
9 9.3900001e-01 7.4455154e-01
10 9.3900001e-01 7.3532802e-01
11 9.3900001e-01 7.3842585e-01
12 9.3900001e-01 7.4029869e-01
13 9.3900001e-01 7.3643905e-01
14 9.3900001e-01 7.4072462e-01
15 9.3900001e-01 7.4104911e-01
16 9.3900001e-01 7.4176896e-01
17 9.3900001e-01 7.3425692e-01
18 9.3900001e-01 7.3890513e-01
19 9.3900001e-01 7.3476404e-01
20 9.3900001e-01 7.3679590e-01
1 9.4000000e-01 7.7462655e-01
2 9.4000000e-01 7.7483648e-01
3 9.4000000e-01 7.7900988e-01
4 9.4000000e-01 7.7726603e-01
5 9.4000000e-01 7.7786124e-01
6 9.4000000e-01 7.7815533e-01
7 9.4000000e-01 7.8178394e-01
8 9.4000000e-01 7.7897495e-01
9 9.4000000e-01 7.8226805e-01
10 9.4000000e-01 7.7821499e-01
11 9.4000000e-01 7.7947617e-01
12 9.4000000e-01 7.8001195e-01
13 9.4000000e-01 7.7485508e-01
14 9.4000000e-01 7.8098142e-01
15 9.4000000e-01 7.7318138e-01
16 9.4000000e-01 7.8079349e-01
17 9.4000000e-01 7.7606392e-01
18 9.4000000e-01 7.7766979e-01
19 9.4000000e-01 7.7902585e-01
20 9.4000000e-01 7.7485013e-01
1 9.4099998e-01 8.1454724e-01
2 9.4099998e-01 8.1352466e-01
3 9.4099998e-01 8.1087130e-01
4 9.4099998e-01 8.1204629e-01
5 9.4099998e-01 8.1095362e-01
6 9.4099998e-01 8.0971074e-01
7 9.4099998e-01 8.1283426e-01
8 9.4099998e-01 8.1388468e-01
9 9.4099998e-01 8.1192285e-01
10 9.4099998e-01 8.0966789e-01
11 9.4099998e-01 8.1028813e-01
